# N=10000  K per pct: 99:0.01668 95:0.01147 90:0.00989 80:0.00727 70:0.00516 60:0.00338 50:0.00219 40:0.00166 30:0.00132 20:0.00106 10:0.00073 5:0.00050
timestep,thr0.15_pct99,thr0.15_pct95,thr0.15_pct90,thr0.15_pct80,thr0.15_pct70,thr0.15_pct60,thr0.15_pct50,thr0.15_pct40,thr0.15_pct30,thr0.15_pct20,thr0.15_pct10,thr0.15_pct5,thr0.175_pct99,thr0.175_pct95,thr0.175_pct90,thr0.175_pct80,thr0.175_pct70,thr0.175_pct60,thr0.175_pct50,thr0.175_pct40,thr0.175_pct30,thr0.175_pct20,thr0.175_pct10,thr0.175_pct5
683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6720,2.7820,0.0000,0.5760,0.0000,0.7620,0.0000,0.0000,1.0040,1.7060
684,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6540,2.8220,0.0000,0.5660,0.0000,0.8040,0.0000,0.0000,0.9840,1.7360
685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6640,2.8260,0.0000,0.5620,0.0000,0.8040,0.0000,0.0000,0.9740,1.7440
686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6820,2.8140,0.0000,0.5700,0.0000,0.8120,0.0000,0.0000,1.0020,1.7420
687,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6940,2.8600,0.0000,0.5620,0.0000,0.8260,0.0000,0.0000,0.9860,1.7620
688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6860,2.8780,0.0000,0.5580,0.0000,0.8380,0.0000,0.0000,0.9760,1.8040
689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6840,2.8440,0.0000,0.5660,0.0000,0.8360,0.0000,0.0000,1.0000,1.8100
690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7080,2.9140,0.0000,0.5600,0.0000,0.8520,0.0000,0.0000,0.9840,1.8040
691,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7240,2.8980,0.0000,0.5400,0.0000,0.8580,0.0000,0.0000,0.9920,1.8580
692,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7100,2.8960,0.0000,0.5640,0.0000,0.8780,0.0000,0.0000,0.9880,1.8660
693,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7120,2.9340,0.0000,0.5520,0.0000,0.8640,0.0000,0.0000,0.9640,1.8580
694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7640,2.9600,0.0000,0.5460,0.0000,0.8720,0.0000,0.0000,0.9920,1.8780
695,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7500,2.9100,0.0000,0.5460,0.0000,0.8840,0.0000,0.0000,1.0120,1.9000
696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7140,2.9580,0.0000,0.5620,0.0000,0.9000,0.0000,0.0000,0.9840,1.9380
697,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7620,2.9660,0.0000,0.5340,0.0000,0.9140,0.0000,0.0000,0.9860,1.8960
698,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7680,2.9400,0.0000,0.5440,0.0000,0.9340,0.0000,0.0000,1.0220,1.9140
699,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7440,2.9800,0.0000,0.5460,0.0000,0.9180,0.0000,0.0000,1.0140,1.9520
700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7580,2.9920,0.0000,0.5540,0.0000,0.9320,0.0000,0.0000,1.0040,1.9520
701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7620,2.9740,0.0000,0.5520,0.0000,0.9520,0.0000,0.0000,1.0200,1.8980
702,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7540,2.9920,0.0000,0.5420,0.0000,0.9460,0.0000,0.0000,1.0300,1.9520
703,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7500,3.0180,0.0000,0.5380,0.0000,0.9620,0.0000,0.0000,1.0280,1.9660
704,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7420,2.9880,0.0000,0.5500,0.0000,0.9660,0.0000,0.0000,1.0220,1.9380
705,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7560,2.9940,0.0000,0.5400,0.0000,0.9760,0.0000,0.0000,1.0280,1.9580
706,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7720,3.0200,0.0000,0.5120,0.0000,0.9680,0.0000,0.0000,1.0420,1.9560
707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7200,3.0280,0.0000,0.5280,0.0000,0.9840,0.0000,0.0000,1.0420,1.9920
708,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7540,3.0140,0.0000,0.5340,0.0000,0.9840,0.0000,0.0000,1.0140,1.9740
709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7740,2.9780,0.0000,0.5200,0.0000,1.0040,0.0000,0.0000,1.0460,1.9700
710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7500,2.9420,0.0000,0.5060,0.0000,1.0040,0.0000,0.0000,1.0460,1.9940
711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7440,2.9340,0.0000,0.5120,0.0000,1.0020,0.0000,0.0000,1.0400,1.9960
712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7860,2.9020,0.0000,0.5160,0.0000,1.0220,0.0000,0.0000,1.0380,1.9860
713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7920,2.8320,0.0000,0.5100,0.0000,1.0200,0.0000,0.0000,1.0560,2.0020
714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7780,2.8080,0.0000,0.4900,0.0000,1.0260,0.0000,0.0000,1.0520,2.0060
715,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7740,2.8220,0.0000,0.5140,0.0000,1.0160,0.0000,0.0000,1.0380,2.0160
716,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8300,2.7180,0.0000,0.5160,0.0000,1.0500,0.0000,0.0000,1.0300,2.0300
717,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8360,2.6540,0.0000,0.4940,0.0000,1.0260,0.0000,0.0000,1.0340,2.0520
718,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8140,2.6560,0.0000,0.4880,0.0000,1.0180,0.0000,0.0000,1.0740,2.0520
719,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8280,2.6520,0.0000,0.5260,0.0000,1.0380,0.0000,0.0000,1.0340,2.0720
720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8700,2.5880,0.0000,0.5060,0.0000,1.0400,0.0000,0.0000,1.0500,2.0820
721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8780,2.5780,0.0000,0.4960,0.0000,1.0240,0.0000,0.0000,1.0540,2.1280
722,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8500,2.5580,0.0000,0.5100,0.0000,1.0240,0.0000,0.0000,1.0560,2.1520
723,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8580,2.5480,0.0000,0.5120,0.0000,1.0520,0.0000,0.0000,1.0440,2.1480
724,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8900,2.5320,0.0000,0.5080,0.0000,1.0300,0.0000,0.0000,1.0460,2.1960
725,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8940,2.4740,0.0000,0.5040,0.0000,1.0280,0.0000,0.0000,1.0680,2.1920
726,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8580,2.5040,0.0000,0.5120,0.0000,1.0280,0.0000,0.0000,1.0560,2.2160
727,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8680,2.4880,0.0000,0.5240,0.0000,1.0540,0.0000,0.0000,1.0540,2.2240
728,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9120,2.4340,0.0000,0.5020,0.0000,1.0540,0.0000,0.0000,1.0340,2.2280
729,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8860,2.4260,0.0000,0.4940,0.0000,1.0460,0.0000,0.0000,1.0380,2.2340
730,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8620,2.4280,0.0000,0.5280,0.0000,1.0520,0.0000,0.0000,1.0220,2.2720
731,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8740,2.3920,0.0000,0.5240,0.0000,1.1020,0.0000,0.0000,1.0260,2.2500
732,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9200,2.3880,0.0000,0.4960,0.0000,1.0820,0.0000,0.0000,1.0200,2.2440
733,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8980,2.3860,0.0000,0.5280,0.0000,1.0660,0.0000,0.0000,1.0160,2.2540
734,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8860,2.3460,0.0000,0.5380,0.0000,1.1220,0.0000,0.0000,1.0000,2.2540
735,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000,2.3460,0.0000,0.5280,0.0000,1.1300,0.0000,0.0000,0.9880,2.2740
736,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9200,2.3040,0.0000,0.5360,0.0000,1.1040,0.0000,0.0000,0.9920,2.2280
737,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9120,2.2780,0.0000,0.5500,0.0000,1.1180,0.0000,0.0000,1.0020,2.2500
738,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8980,2.3080,0.0000,0.5540,0.0000,1.1400,0.0000,0.0000,0.9780,2.2760
739,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9160,2.2520,0.0000,0.5560,0.0000,1.1440,0.0000,0.0000,0.9680,2.2920
740,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9320,2.2220,0.0000,0.5480,0.0000,1.1400,0.0000,0.0000,0.9940,2.2520
741,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9280,2.2500,0.0000,0.5520,0.0000,1.1200,0.0000,0.0000,0.9800,2.2720
742,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8980,2.2100,0.0000,0.5840,0.0000,1.1520,0.0000,0.0000,0.9580,2.2880
743,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9320,2.1760,0.0000,0.5800,0.0000,1.1620,0.0000,0.0000,0.9660,2.2920
744,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9440,2.1680,0.0000,0.5760,0.0000,1.1440,0.0000,0.0000,0.9900,2.2720
745,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9360,2.1580,0.0000,0.5800,0.0000,1.1600,0.0000,0.0000,0.9640,2.2660
746,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9400,2.1160,0.0000,0.5820,0.0000,1.1680,0.0000,0.0000,0.9600,2.3020
747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9580,2.1140,0.0000,0.5880,0.0000,1.1620,0.0000,0.0000,0.9620,2.2860
748,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9480,2.0540,0.0000,0.6120,0.0000,1.1740,0.0000,0.0000,0.9620,2.2760
749,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9660,2.0460,0.0000,0.5980,0.0000,1.1620,0.0000,0.0000,0.9540,2.2780
750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9560,2.0160,0.0000,0.5960,0.0000,1.1720,0.0000,0.0000,0.9300,2.2660
751,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9680,1.9440,0.0000,0.6180,0.0000,1.1720,0.0000,0.0000,0.9400,2.2800
752,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9620,1.8900,0.0000,0.6160,0.0000,1.1400,0.0000,0.0000,0.9320,2.2600
753,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9760,1.8560,0.0000,0.6000,0.0000,1.1220,0.0000,0.0000,0.9300,2.2760
754,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9680,1.8320,0.0000,0.6160,0.0000,1.0920,0.0000,0.0000,0.9040,2.2780
755,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9940,1.7600,0.0000,0.6320,0.0000,1.0480,0.0000,0.0000,0.9180,2.2700
756,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9760,1.7280,0.0000,0.6500,0.0000,1.0340,0.0000,0.0000,0.9060,2.2600
757,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9960,1.7120,0.0000,0.6340,0.0000,0.9820,0.0000,0.0000,0.8740,2.2880
758,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0100,1.6900,0.0000,0.6260,0.0000,0.9340,0.0000,0.0000,0.8860,2.2760
759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0200,1.6220,0.0000,0.6460,0.0000,0.9000,0.0000,0.0000,0.8960,2.2440
760,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0160,1.6120,0.0000,0.6640,0.0000,0.8540,0.0000,0.0000,0.8660,2.3000
761,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0300,1.6140,0.0000,0.6460,0.0000,0.8140,0.0000,0.0000,0.8460,2.2680
762,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0620,1.6000,0.0000,0.6420,0.0000,0.7800,0.0000,0.0000,0.8580,2.2660
763,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0520,1.5540,0.0000,0.6520,0.0000,0.7560,0.0000,0.0000,0.8360,2.2900
764,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0640,1.5460,0.0000,0.6700,0.0000,0.7540,0.0000,0.0000,0.8200,2.3000
765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0540,1.5460,0.0000,0.6640,0.0000,0.7420,0.0000,0.0000,0.7920,2.2740
766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0840,1.5380,0.0000,0.6440,0.0000,0.7100,0.0000,0.0000,0.8060,2.2980
767,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0940,1.5000,0.0000,0.6640,0.0000,0.7140,0.0000,0.0000,0.7880,2.2860
768,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0880,1.4760,0.0000,0.6860,0.0000,0.7180,0.0000,0.0000,0.7620,2.3260
769,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0880,1.4860,0.0000,0.6740,0.0000,0.7260,0.0000,0.0000,0.7320,2.3400
770,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1060,1.4640,0.0000,0.6740,0.0000,0.7140,0.0000,0.0000,0.7640,2.2760
771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1240,1.4340,0.0000,0.6940,0.0000,0.7160,0.0000,0.0000,0.7440,2.3200
772,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1200,1.4360,0.0000,0.7100,0.0000,0.7340,0.0000,0.0000,0.7020,2.3300
773,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1140,1.4440,0.0000,0.7060,0.0000,0.7320,0.0000,0.0000,0.7040,2.2760
774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1260,1.3980,0.0000,0.7000,0.0000,0.7100,0.0000,0.0000,0.7140,2.2720
775,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1360,1.4240,0.0000,0.7160,0.0000,0.7320,0.0000,0.0000,0.6940,2.3020
776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1120,1.4020,0.0000,0.7240,0.0000,0.7460,0.0000,0.0000,0.6720,2.2920
777,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1100,1.3840,0.0000,0.7180,0.0000,0.7400,0.0000,0.0000,0.6760,2.2620
778,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0940,1.3740,0.0000,0.7180,0.0000,0.7340,0.0000,0.0000,0.6700,2.2300
779,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0580,1.3700,0.0000,0.7480,0.0000,0.7400,0.0000,0.0000,0.6640,2.2380
780,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0500,1.3480,0.0000,0.7320,0.0000,0.7460,0.0000,0.0000,0.6320,2.2740
781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0300,1.3440,0.0000,0.7320,0.0000,0.7560,0.0000,0.0000,0.6480,2.2380
782,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9780,1.3400,0.0000,0.7500,0.0000,0.7600,0.0000,0.0000,0.6580,2.2240
783,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9780,1.3340,0.0000,0.7640,0.0000,0.7440,0.0000,0.0000,0.6260,2.2380
784,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9620,1.3340,0.0000,0.7500,0.0000,0.7740,0.0000,0.0000,0.6240,2.2640
785,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9260,1.3080,0.0000,0.7660,0.0000,0.7820,0.0000,0.0000,0.6220,2.2260
786,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9040,1.2960,0.0000,0.7640,0.0000,0.7560,0.0000,0.0000,0.5940,2.2080
787,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8880,1.2880,0.0000,0.7740,0.0000,0.7680,0.0000,0.0000,0.5900,2.2120
788,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8740,1.2660,0.0000,0.7680,0.0000,0.7840,0.0000,0.0000,0.5820,2.2020
789,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8580,1.2660,0.0000,0.7680,0.0000,0.7720,0.0000,0.0000,0.5700,2.1760
790,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8480,1.2700,0.0000,0.7740,0.0000,0.7760,0.0000,0.0000,0.5520,2.1580
791,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8220,1.2380,0.0000,0.8020,0.0000,0.7480,0.0000,0.0000,0.5240,2.1540
792,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8160,1.2040,0.0000,0.7600,0.0000,0.7600,0.0000,0.0000,0.5080,2.1480
793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8020,1.2080,0.0000,0.7720,0.0000,0.8040,0.0000,0.0000,0.4860,2.1200
